mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_DT__class_weight,param_DT__criterion,param_DT__max_depth,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
0.4330935478210449,0.28833178383263686,0.006000947952270508,0.003024932147338709,,entropy,11,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 11}",0.6417486271090743,0.654332659236487,0.6383409962728187,0.6631495739284732,0.651996914789595,0.6499133272553029,0.008940516926351207,11,0.7324656151076586,0.7153654088989074,0.7231941222123961,0.7138746299507076,0.7268862319133536,0.7223572016166047,0.006989016558758099
0.3503596305847168,0.054422774078266505,0.0036573886871337892,0.0012439040967393193,,entropy,13,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 13}",0.6388399065381491,0.6546100062573115,0.6323111546402348,0.6489338387548251,0.6419339246569229,0.6433256372520669,0.007773932951317099,15,0.7776491947924592,0.7586197524553466,0.7590913659597813,0.7545925431747991,0.7632536042311105,0.7626412921226994,0.007989608067329446
0.3483560562133789,0.02432528422014555,0.002919578552246094,0.0005887296887871035,,entropy,15,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 15}",0.6250693182110084,0.636408635694486,0.6203157070610889,0.6404214767859787,0.6412898277314928,0.6327003172422476,0.008470597350484025,17,0.8186594874574229,0.7933661647717435,0.8045059434402979,0.7934288602364482,0.8061815518505377,0.80322840155129,0.009399641977093611
0.3731137752532959,0.02583051314712887,0.0033284664154052735,0.0012858759756580237,,entropy,17,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 17}",0.6097383461040018,0.6323527189076609,0.6112894596040663,0.6461399642698442,0.6339967443415536,0.6267024358788321,0.014059439485279409,21,0.8634312635375513,0.8299677030568947,0.8455624184724726,0.8447417952280618,0.8467474215819736,0.8460901203753908,0.010612973958695333
0.36842055320739747,0.024729177404856396,0.0028740406036376954,0.0005100143248891582,,entropy,19,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 19}",0.6198619528772158,0.6360171758667283,0.6204857427005589,0.639708838528111,0.625302255309986,0.628274966377252,0.008136042740871943,19,0.9007525990397905,0.8664285210054057,0.885361480570996,0.8796331086285257,0.8812034692381386,0.8826758356965714,0.011039776691859118
0.39031829833984377,0.010107134681856951,0.003412294387817383,0.0010429308744706778,,entropy,21,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 21}",0.6168084258709415,0.6242250153409933,0.6172165241390151,0.6371885324941885,0.6157619556946036,0.6222401343108724,0.008051070467219716,23,0.9214313997240744,0.9016131165935187,0.9231911744311598,0.913480179974012,0.904073850733554,0.9127579442912637,0.008766109855687468
0.38175067901611326,0.027291476079686683,0.002981424331665039,0.00042617410046144334,,entropy,23,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 23}",0.6111223178700208,0.6229085616345185,0.6070990257335716,0.638568466172732,0.6197089877050481,0.6198811140452684,0.01094099140297598,25,0.9418642205879001,0.9279951209181595,0.9441185788463219,0.9342807998772891,0.9277039573337323,0.9351925355126806,0.006824931841321739
0.4072317123413086,0.008426119350649078,0.003187227249145508,0.0002469397526224356,,entropy,25,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 25}",0.6087738093259374,0.6175581068458615,0.5989290021855247,0.6294303730506359,0.6230262948882229,0.6155429234056714,0.010721606536308584,39,0.9534659013387224,0.9522085219505222,0.9613420142551361,0.9562663821721844,0.9456602675199616,0.9537886174473054,0.0051354462586117216
0.4051225662231445,0.004179174162488987,0.0027843475341796874,0.00025216854047905733,,entropy,27,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 27}",0.6129747069747343,0.6109448540414071,0.604578719699649,0.6334054284444687,0.6157146790559196,0.6155235634777324,0.009664883037243995,40,0.9649045141611936,0.9735943126466224,0.9697461354107717,0.9648244587613042,0.9579895930664355,0.9662118028092654,0.005257973347376754
0.4532356262207031,0.046826327489954835,0.0029259204864501955,0.0002516953852599651,,entropy,29,"{'DT__class_weight': None, 'DT__criterion': 'entropy', 'DT__max_depth': 29}",0.6095033819228179,0.6204842312726525,0.6006195342988334,0.6257545803822703,0.6120331526483238,0.6136788706978661,0.008750178586865031,45,0.9727750259113442,0.9785758975958434,0.9748928244532813,0.9795205260605354,0.9695699066113369,0.9750668361264683,0.003678254331705155
